chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
9	106481070 : 6029	RN7SL544P : RN7SL1	ENSG00000275230 : ENSG00000276168	46560 : 10038	<NA> : 612177		
7	106481071 : 6029	RN7SL549P : RN7SL1	ENSG00000239825 : ENSG00000276168	46565 : 10038	<NA> : 612177		
4	106481072 : 6029	RN7SL552P : RN7SL1	ENSG00000239466 : ENSG00000276168	46568 : 10038	<NA> : 612177		
7	106481073 : 6029	RN7SL556P : RN7SL1	ENSG00000277265 : ENSG00000276168	46572 : 10038	<NA> : 612177		
4	106481074 : 6029	RN7SL558P : RN7SL1	ENSG00000243260 : ENSG00000276168	46574 : 10038	<NA> : 612177		
20	106481075 : 6029	RN7SL561P : RN7SL1	ENSG00000242348 : ENSG00000276168	46577 : 10038	<NA> : 612177		
9	106481076 : 6029	RN7SL565P : RN7SL1	ENSG00000276562 : ENSG00000276168	46581 : 10038	<NA> : 612177		
7	106481077 : 6029	RN7SL569P : RN7SL1	ENSG00000239468 : ENSG00000276168	46585 : 10038	<NA> : 612177		
17	106481078 : 6029	RN7SL573P : RN7SL1	<NA> : ENSG00000276168	46589 : 10038	<NA> : 612177		
1	106481079 : 6029	RN7SL574P : RN7SL1	ENSG00000266075 : ENSG00000276168	46590 : 10038	<NA> : 612177		
15	106481080 : 6029	RN7SL577P : RN7SL1	ENSG00000265942 : ENSG00000276168	46593 : 10038	<NA> : 612177		
6	106481081 : 6029	RN7SL580P : RN7SL1	ENSG00000240641 : ENSG00000276168	46596 : 10038	<NA> : 612177		
1	106481082 : 6029	RN7SL583P : RN7SL1	ENSG00000239504 : ENSG00000276168	46599 : 10038	<NA> : 612177		
14	106481083 : 6029	RN7SL586P : RN7SL1	ENSG00000241487 : ENSG00000276168	46602 : 10038	<NA> : 612177		
10	106481084 : 6029	RN7SL591P : RN7SL1	ENSG00000240940 : ENSG00000276168	46607 : 10038	<NA> : 612177		
11	106481085 : 6029	RN7SL596P : RN7SL1	ENSG00000264519 : ENSG00000276168	46612 : 10038	<NA> : 612177		
1	106481086 : 6029	RN7SL600P : RN7SL1	ENSG00000274963 : ENSG00000276168	46616 : 10038	<NA> : 612177		
11	106481087 : 6029	RN7SL605P : RN7SL1	ENSG00000265566 : ENSG00000276168	<NA> : 10038	<NA> : 612177		
20	106481088 : 6029	RN7SL607P : RN7SL1	ENSG00000278525 : ENSG00000276168	46623 : 10038	<NA> : 612177		
1	106481089 : 6029	RN7SL614P : RN7SL1	ENSG00000243267 : ENSG00000276168	46630 : 10038	<NA> : 612177		
5	106481090 : 6029	RN7SL616P : RN7SL1	ENSG00000266477 : ENSG00000276168	46632 : 10038	<NA> : 612177		
19	106481091 : 6029	RN7SL619P : RN7SL1	ENSG00000266770 : ENSG00000276168	46635 : 10038	<NA> : 612177		
17	106481092 : 6029	RN7SL622P : RN7SL1	ENSG00000265052 : ENSG00000276168	46638 : 10038	<NA> : 612177		
17	106481093 : 6029	RN7SL627P : RN7SL1	ENSG00000274747 : ENSG00000276168	46643 : 10038	<NA> : 612177		
12	106481094 : 6029	RN7SL630P : RN7SL1	ENSG00000264978 : ENSG00000276168	46646 : 10038	<NA> : 612177		
2	106481095 : 6029	RN7SL632P : RN7SL1	ENSG00000241524 : ENSG00000276168	46648 : 10038	<NA> : 612177		
14	106481096 : 6029	RN7SL634P : RN7SL1	ENSG00000242894 : ENSG00000276168	46650 : 10038	<NA> : 612177		
20	106481097 : 6029	RN7SL636P : RN7SL1	ENSG00000244376 : ENSG00000276168	46652 : 10038	<NA> : 612177		
6	106481098 : 6029	RN7SL643P : RN7SL1	ENSG00000243124 : ENSG00000276168	46659 : 10038	<NA> : 612177		
5	106481099 : 6029	RN7SL646P : RN7SL1	ENSG00000242341 : ENSG00000276168	46662 : 10038	<NA> : 612177		
1	106481100 : 6029	RN7SL649P : RN7SL1	ENSG00000243539 : ENSG00000276168	46665 : 10038	<NA> : 612177		
1	106481101 : 6029	RN7SL653P : RN7SL1	ENSG00000239794 : ENSG00000276168	46669 : 10038	<NA> : 612177		
5	106481102 : 6029	RN7SL655P : RN7SL1	ENSG00000241963 : ENSG00000276168	46671 : 10038	<NA> : 612177		
19	106481103 : 6029	RN7SL663P : RN7SL1	ENSG00000275132 : ENSG00000276168	46679 : 10038	<NA> : 612177		
9	106481104 : 6029	RN7SL665P : RN7SL1	ENSG00000264169 : ENSG00000276168	46681 : 10038	<NA> : 612177		
2	106481105 : 6029	RN7SL670P : RN7SL1	ENSG00000264041 : ENSG00000276168	46686 : 10038	<NA> : 612177		
20	106481106 : 6029	RN7SL672P : RN7SL1	ENSG00000239742 : ENSG00000276168	46688 : 10038	<NA> : 612177		
8	106481107 : 6029	RN7SL675P : RN7SL1	ENSG00000239580 : ENSG00000276168	46691 : 10038	<NA> : 612177		
21	106481108 : 6029	RN7SL678P : RN7SL1	ENSG00000263969 : ENSG00000276168	46694 : 10038	<NA> : 612177		
14	106481109 : 6029	RN7SL683P : RN7SL1	ENSG00000242330 : ENSG00000276168	46699 : 10038	<NA> : 612177		
X	106481110 : 6029	RN7SL687P : RN7SL1	ENSG00000244335 : ENSG00000276168	46703 : 10038	<NA> : 612177		
5	106481111 : 6029	RN7SL689P : RN7SL1	ENSG00000263432 : ENSG00000276168	46705 : 10038	<NA> : 612177		
4	106481112 : 6029	RN7SL691P : RN7SL1	ENSG00000239464 : ENSG00000276168	46707 : 10038	<NA> : 612177		
3	106481113 : 6029	RN7SL698P : RN7SL1	ENSG00000244232 : ENSG00000276168	46714 : 10038	<NA> : 612177		
Y	106481114 : 6029	RN7SL702P : RN7SL1	ENSG00000243980 : ENSG00000276168	46718 : 10038	<NA> : 612177		
22	106481115 : 6029	RN7SL704P : RN7SL1	ENSG00000241693 : ENSG00000276168	46720 : 10038	<NA> : 612177		
8	106481116 : 6029	RN7SL709P : RN7SL1	ENSG00000241032 : ENSG00000276168	46725 : 10038	<NA> : 612177		
X	106481117 : 6029	RN7SL712P : RN7SL1	ENSG00000266828 : ENSG00000276168	46728 : 10038	<NA> : 612177		
2	106481118 : 6029	RN7SL717P : RN7SL1	ENSG00000240302 : ENSG00000276168	46733 : 10038	<NA> : 612177		
15	106481119 : 6029	RN7SL719P : RN7SL1	ENSG00000274632 : ENSG00000276168	46735 : 10038	<NA> : 612177		
Y	106481120 : 6029	RN7SL725P : RN7SL1	ENSG00000278242 : ENSG00000276168	46741 : 10038	<NA> : 612177		
X	106481121 : 6029	RN7SL727P : RN7SL1	ENSG00000241248 : ENSG00000276168	46743 : 10038	<NA> : 612177		
X	106481122 : 6029	RN7SL732P : RN7SL1	ENSG00000264618 : ENSG00000276168	46748 : 10038	<NA> : 612177		
12	106481123 : 6029	RN7SL737P : RN7SL1	ENSG00000243015 : ENSG00000276168	46753 : 10038	<NA> : 612177		
13	106481124 : 6029	RN7SL741P : RN7SL1	ENSG00000242381 : ENSG00000276168	46757 : 10038	<NA> : 612177		
6	106481125 : 6029	RN7SL748P : RN7SL1	ENSG00000239964 : ENSG00000276168	46764 : 10038	<NA> : 612177		
7	106481126 : 6029	RN7SL750P : RN7SL1	ENSG00000263672 : ENSG00000276168	46766 : 10038	<NA> : 612177		
3	106481127 : 6029	RN7SL752P : RN7SL1	ENSG00000239437 : ENSG00000276168	46768 : 10038	<NA> : 612177		
17	106481128 : 6029	RN7SL756P : RN7SL1	ENSG00000244610 : ENSG00000276168	46772 : 10038	<NA> : 612177		
8	106481129 : 6029	RN7SL760P : RN7SL1	ENSG00000272469 : ENSG00000276168	46776 : 10038	<NA> : 612177		
9	106481130 : 6029	RN7SL763P : RN7SL1	ENSG00000277774 : ENSG00000276168	46779 : 10038	<NA> : 612177		
3	106481131 : 6029	RN7SL767P : RN7SL1	<NA> : ENSG00000276168	46783 : 10038	<NA> : 612177		
7	106481132 : 6029	RN7SL771P : RN7SL1	ENSG00000240173 : ENSG00000276168	46787 : 10038	<NA> : 612177		
5	106481133 : 6029	RN7SL782P : RN7SL1	ENSG00000239708 : ENSG00000276168	46798 : 10038	<NA> : 612177		
17	106481134 : 6029	RN7SL784P : RN7SL1	ENSG00000264113 : ENSG00000276168	46800 : 10038	<NA> : 612177		
1	106481135 : 6029	RN7SL788P : RN7SL1	ENSG00000241745 : ENSG00000276168	46804 : 10038	<NA> : 612177		
X	106481136 : 6029	RN7SL790P : RN7SL1	ENSG00000239745 : ENSG00000276168	46806 : 10038	<NA> : 612177		
12	106481137 : 6029	RN7SL793P : RN7SL1	ENSG00000264554 : ENSG00000276168	46809 : 10038	<NA> : 612177		
6	106481138 : 6029	RN7SL797P : RN7SL1	ENSG00000242560 : ENSG00000276168	46813 : 10038	<NA> : 612177		
5	106481139 : 6029	RN7SL801P : RN7SL1	ENSG00000241230 : ENSG00000276168	46817 : 10038	<NA> : 612177		
12	106481140 : 6029	RN7SL804P : RN7SL1	ENSG00000266185 : ENSG00000276168	46820 : 10038	<NA> : 612177		
2	106481141 : 6029	RN7SL807P : RN7SL1	ENSG00000243125 : ENSG00000276168	46823 : 10038	<NA> : 612177		
13	106481142 : 6029	RN7SL810P : RN7SL1	ENSG00000243035 : ENSG00000276168	46826 : 10038	<NA> : 612177		
5	106481143 : 6029	RN7SL814P : RN7SL1	ENSG00000244326 : ENSG00000276168	46830 : 10038	<NA> : 612177		
2	106481144 : 6029	RN7SL817P : RN7SL1	ENSG00000241791 : ENSG00000276168	46833 : 10038	<NA> : 612177		
17	106481145 : 6029	RN7SL819P : RN7SL1	ENSG00000264251 : ENSG00000276168	46835 : 10038	<NA> : 612177		
1	106481146 : 6029	RN7SL824P : RN7SL1	ENSG00000242764 : ENSG00000276168	46840 : 10038	<NA> : 612177		
11	106481147 : 6029	RN7SL828P : RN7SL1	ENSG00000272075 : ENSG00000276168	46844 : 10038	<NA> : 612177		
2	106481148 : 6029	RN7SL834P : RN7SL1	ENSG00000243650 : ENSG00000276168	46850 : 10038	<NA> : 612177		
19	106481149 : 6029	RN7SL836P : RN7SL1	ENSG00000241226 : ENSG00000276168	46852 : 10038	<NA> : 612177		
16	106481150 : 6029	RN7SL841P : RN7SL1	ENSG00000239555 : ENSG00000276168	46857 : 10038	<NA> : 612177		
22	106481151 : 6029	RN7SL843P : RN7SL1	ENSG00000239547 : ENSG00000276168	46859 : 10038	<NA> : 612177		
10	106481152 : 6029	RN7SL847P : RN7SL1	ENSG00000265319 : ENSG00000276168	46863 : 10038	<NA> : 612177		
15	106481153 : 6029	RN7SL853P : RN7SL1	ENSG00000274350 : ENSG00000276168	46869 : 10038	<NA> : 612177		
12	106481154 : 6029	RN7SL865P : RN7SL1	ENSG00000240205 : ENSG00000276168	46881 : 10038	<NA> : 612177		
3	106481155 : 6029	RN7SL870P : RN7SL1	ENSG00000244732 : ENSG00000276168	46886 : 10038	<NA> : 612177		
11	106481156 : 100151683	RNU4ATAC5P : RNU4ATAC	ENSG00000253035 : ENSG00000264229	46891 : 34016	<NA> : 601428		
1	106481157 : 100151683	RNU4ATAC8P : RNU4ATAC	ENSG00000252005 : ENSG00000264229	46894 : 34016	<NA> : 601428		
9	106481158 : 100151683	RNU4ATAC11P : RNU4ATAC	ENSG00000251748 : ENSG00000264229	46897 : 34016	<NA> : 601428		
14	106481159 : 100151683	RNU4ATAC14P : RNU4ATAC	ENSG00000252013 : ENSG00000264229	46900 : 34016	<NA> : 601428		
12	106481160 : 100151683	RNU4ATAC16P : RNU4ATAC	ENSG00000221439 : ENSG00000264229	46902 : 34016	<NA> : 601428		
8	106481161 : 100151684	RNU6ATAC8P : RNU6ATAC	ENSG00000221387 : ENSG00000221676	46907 : 34017	<NA> : 601429		
10	106481162 : 100151684	RNU6ATAC11P : RNU6ATAC	ENSG00000221468 : ENSG00000221676	46910 : 34017	<NA> : 601429		
2	106481163 : 100151684	RNU6ATAC14P : RNU6ATAC	ENSG00000252027 : ENSG00000221676	46913 : 34017	<NA> : 601429		
20	106481164 : 100151684	RNU6ATAC17P : RNU6ATAC	ENSG00000251883 : ENSG00000221676	46916 : 34017	<NA> : 601429		
2	106481165 : 100151684	RNU6ATAC19P : RNU6ATAC	ENSG00000221023 : ENSG00000221676	46918 : 34017	<NA> : 601429		
X	106481166 : 100151684	RNU6ATAC23P : RNU6ATAC	ENSG00000221375 : ENSG00000221676	46922 : 34017	<NA> : 601429		
1	106481167 : 100151684	RNU6ATAC27P : RNU6ATAC	ENSG00000221216 : ENSG00000221676	46926 : 34017	<NA> : 601429		
3	106481168 : 100151684	RNU6ATAC29P : RNU6ATAC	ENSG00000221015 : ENSG00000221676	46928 : 34017	<NA> : 601429		
4	106481169 : 100151684	RNU6ATAC31P : RNU6ATAC	ENSG00000221440 : ENSG00000221676	46930 : 34017	<NA> : 601429		
11	106481170 : 100151684	RNU6ATAC33P : RNU6ATAC	ENSG00000221574 : ENSG00000221676	46932 : 34017	<NA> : 601429		
1	106481171 : 100151684	RNU6ATAC35P : RNU6ATAC	<NA> : ENSG00000221676	46934 : 34017	<NA> : 601429		
10	106481172 : 100151684	RNU6ATAC39P : RNU6ATAC	ENSG00000252118 : ENSG00000221676	46938 : 34017	<NA> : 601429		
12	106481173 : 100151684	RNU6ATAC42P : RNU6ATAC	ENSG00000221564 : ENSG00000221676	46941 : 34017	<NA> : 601429		
8	106481174 : 26824	RNU11-4P : RNU11	ENSG00000212451 : ENSG00000274978	46944 : 10108			
5	106481175 : 26835	RNU4-11P : RNU4-1	ENSG00000202157 : ENSG00000200795	46947 : 10192			
5	106481176 : 26835	RNU4-14P : RNU4-1	ENSG00000222790 : ENSG00000200795	46950 : 10192			
18	106481177 : 26835	RNU4-17P : RNU4-1	ENSG00000202468 : ENSG00000200795	46953 : 10192			
1	106481178 : 26835	RNU4-21P : RNU4-1	ENSG00000199672 : ENSG00000200795	46957 : 10192			
12	106481179 : 26835	RNU4-24P : RNU4-1	ENSG00000201435 : ENSG00000200795	46960 : 10192			
1	106481180 : 26835	RNU4-27P : RNU4-1	ENSG00000222821 : ENSG00000200795	46963 : 10192			
9	106481181 : 26835	RNU4-29P : RNU4-1	ENSG00000251752 : ENSG00000200795	46965 : 10192			
6	106481182 : 26835	RNU4-35P : RNU4-1	ENSG00000199458 : ENSG00000200795	46971 : 10192			
8	106481183 : 26835	RNU4-37P : RNU4-1	ENSG00000222146 : ENSG00000200795	46973 : 10192			
12	106481184 : 26835	RNU4-41P : RNU4-1	ENSG00000201296 : ENSG00000200795	46977 : 10192			
5	106481185 : 26835	RNU4-43P : RNU4-1	ENSG00000222560 : ENSG00000200795	46979 : 10192			
21	106481186 : 26835	RNU4-45P : RNU4-1	ENSG00000202339 : ENSG00000200795	46981 : 10192			
2	106481187 : 26835	RNU4-49P : RNU4-1	ENSG00000251889 : ENSG00000200795	46985 : 10192			
X	106481188 : 26835	RNU4-52P : RNU4-1	ENSG00000206936 : ENSG00000200795	46988 : 10192			
11	106481189 : 26835	RNU4-55P : RNU4-1	ENSG00000222663 : ENSG00000200795	46991 : 10192			
16	106481190 : 26835	RNU4-58P : RNU4-1	ENSG00000200062 : ENSG00000200795	46994 : 10192			
1	106481191 : 26835	RNU4-61P : RNU4-1	ENSG00000223175 : ENSG00000200795	46997 : 10192			
12	106481192 : 26835	RNU4-65P : RNU4-1	ENSG00000222405 : ENSG00000200795	47001 : 10192			
12	106481193 : 26835	RNU4-67P : RNU4-1	ENSG00000201439 : ENSG00000200795	47003 : 10192			
8	106481194 : 26835	RNU4-71P : RNU4-1	ENSG00000252067 : ENSG00000200795	47007 : 10192			
2	106481195 : 26835	RNU4-73P : RNU4-1	ENSG00000200034 : ENSG00000200795	47009 : 10192			
1	106481196 : 26835	RNU4-77P : RNU4-1	ENSG00000252501 : ENSG00000200795	47013 : 10192			
4	106481197 : 26835	RNU4-79P : RNU4-1	ENSG00000199634 : ENSG00000200795	47015 : 10192			
9	106481198 : 26835	RNU4-82P : RNU4-1	ENSG00000199313 : ENSG00000200795	47018 : 10192			
11	106481199 : 26835	RNU4-86P : RNU4-1	ENSG00000222067 : ENSG00000200795	47022 : 10192			
3	106481200 : 26835	RNU4-89P : RNU4-1	ENSG00000272359 : ENSG00000200795	47025 : 10192			
3	106481201 : 26835	RNU4-91P : RNU4-1	ENSG00000201648 : ENSG00000200795	47027 : 10192			
7	106481203 : 26827	RNU6-85P : RNU6-1	ENSG00000271932 : ENSG00000206625	47048 : 10227	<NA> : 180692		
12	106481204 : 26827	RNU6-87P : RNU6-1	ENSG00000272028 : ENSG00000206625	47050 : 10227	<NA> : 180692		
15	106481205 : 26827	RNU6-90P : RNU6-1	ENSG00000272337 : ENSG00000206625	47053 : 10227	<NA> : 180692		
15	106481206 : 26827	RNU6-94P : RNU6-1	ENSG00000271819 : ENSG00000206625	47057 : 10227	<NA> : 180692		
2	106481208 : 26827	RNU6-100P : RNU6-1	ENSG00000252414 : ENSG00000206625	47063 : 10227	<NA> : 180692		
7	106481209 : 26827	RNU6-102P : RNU6-1	ENSG00000207214 : ENSG00000206625	47065 : 10227	<NA> : 180692		
2	106481210 : 26827	RNU6-105P : RNU6-1	ENSG00000200779 : ENSG00000206625	47068 : 10227	<NA> : 180692		
Y	106481211 : 26827	RNU6-109P : RNU6-1	ENSG00000252173 : ENSG00000206625	47072 : 10227	<NA> : 180692		
2	106481212 : 26827	RNU6-111P : RNU6-1	ENSG00000252988 : ENSG00000206625	47074 : 10227	<NA> : 180692		
6	106481213 : 26827	RNU6-117P : RNU6-1	ENSG00000202285 : ENSG00000206625	47080 : 10227	<NA> : 180692		
4	106481214 : 26827	RNU6-119P : RNU6-1	ENSG00000201752 : ENSG00000206625	47082 : 10227	<NA> : 180692		
1	106481215 : 26827	RNU6-121P : RNU6-1	ENSG00000222457 : ENSG00000206625	47084 : 10227	<NA> : 180692		
4	106481217 : 26827	RNU6-128P : RNU6-1	ENSG00000206703 : ENSG00000206625	47091 : 10227	<NA> : 180692		
6	106481218 : 26827	RNU6-130P : RNU6-1	ENSG00000223044 : ENSG00000206625	47093 : 10227	<NA> : 180692		
15	106481219 : 26827	RNU6-132P : RNU6-1	ENSG00000206590 : ENSG00000206625	47095 : 10227	<NA> : 180692		
2	106481220 : 26827	RNU6-137P : RNU6-1	ENSG00000200550 : ENSG00000206625	47100 : 10227	<NA> : 180692		
19	106481221 : 26827	RNU6-140P : RNU6-1	ENSG00000207296 : ENSG00000206625	47103 : 10227	<NA> : 180692		
8	106481222 : 26827	RNU6-144P : RNU6-1	ENSG00000206678 : ENSG00000206625	47107 : 10227	<NA> : 180692		
1	106481223 : 26827	RNU6-152P : RNU6-1	ENSG00000206764 : ENSG00000206625	47115 : 10227	<NA> : 180692		
6	106481224 : 26827	RNU6-155P : RNU6-1	ENSG00000252156 : ENSG00000206625	47118 : 10227	<NA> : 180692		
4	106481225 : 26827	RNU6-158P : RNU6-1	ENSG00000252913 : ENSG00000206625	47121 : 10227	<NA> : 180692		
7	106481226 : 26827	RNU6-162P : RNU6-1	ENSG00000252037 : ENSG00000206625	47125 : 10227	<NA> : 180692		
19	106481227 : 26827	RNU6-165P : RNU6-1	ENSG00000252979 : ENSG00000206625	47128 : 10227	<NA> : 180692		
18	106481228 : 26827	RNU6-167P : RNU6-1	ENSG00000207019 : ENSG00000206625	47130 : 10227	<NA> : 180692		
2	106481229 : 26827	RNU6-169P : RNU6-1	ENSG00000202206 : ENSG00000206625	47132 : 10227	<NA> : 180692		
1	106481230 : 26827	RNU6-171P : RNU6-1	ENSG00000207082 : ENSG00000206625	47134 : 10227	<NA> : 180692		
12	106481231 : 26827	RNU6-174P : RNU6-1	ENSG00000222338 : ENSG00000206625	47137 : 10227	<NA> : 180692		
7	106481232 : 26827	RNU6-177P : RNU6-1	ENSG00000223189 : ENSG00000206625	47140 : 10227	<NA> : 180692		
1	106481233 : 26827	RNU6-180P : RNU6-1	ENSG00000252506 : ENSG00000206625	47143 : 10227	<NA> : 180692		
5	106481234 : 26827	RNU6-183P : RNU6-1	ENSG00000200331 : ENSG00000206625	47146 : 10227	<NA> : 180692		
15	106481235 : 26827	RNU6-185P : RNU6-1	ENSG00000207150 : ENSG00000206625	47148 : 10227	<NA> : 180692		
6	106481236 : 26827	RNU6-190P : RNU6-1	ENSG00000206881 : ENSG00000206625	47153 : 10227	<NA> : 180692		
20	106481237 : 26827	RNU6-192P : RNU6-1	<NA> : ENSG00000206625	47155 : 10227	<NA> : 180692		
16	106481238 : 26827	RNU6-196P : RNU6-1	ENSG00000207042 : ENSG00000206625	47159 : 10227	<NA> : 180692		
2	106481239 : 26827	RNU6-198P : RNU6-1	ENSG00000206985 : ENSG00000206625	47161 : 10227	<NA> : 180692		
22	106481240 : 26827	RNU6-201P : RNU6-1	ENSG00000252909 : ENSG00000206625	47164 : 10227	<NA> : 180692		
4	106481241 : 26827	RNU6-204P : RNU6-1	ENSG00000199335 : ENSG00000206625	47167 : 10227	<NA> : 180692		
5	106481242 : 26827	RNU6-209P : RNU6-1	ENSG00000206845 : ENSG00000206625	47172 : 10227	<NA> : 180692		
15	106481243 : 26827	RNU6-212P : RNU6-1	ENSG00000199512 : ENSG00000206625	47175 : 10227	<NA> : 180692		
16	106481244 : 26827	RNU6-213P : RNU6-1	ENSG00000206778 : ENSG00000206625	47176 : 10227	<NA> : 180692		
7	106481245 : 26827	RNU6-215P : RNU6-1	ENSG00000202039 : ENSG00000206625	47178 : 10227	<NA> : 180692		
3	106481246 : 26827	RNU6-217P : RNU6-1	ENSG00000206891 : ENSG00000206625	47180 : 10227	<NA> : 180692		
8	106481247 : 26827	RNU6-220P : RNU6-1	ENSG00000212221 : ENSG00000206625	47183 : 10227	<NA> : 180692		
7	106481248 : 26827	RNU6-223P : RNU6-1	ENSG00000199700 : ENSG00000206625	47186 : 10227	<NA> : 180692		
5	106481249 : 26827	RNU6-226P : RNU6-1	ENSG00000200648 : ENSG00000206625	47189 : 10227	<NA> : 180692		
7	106481250 : 26827	RNU6-229P : RNU6-1	ENSG00000252423 : ENSG00000206625	47192 : 10227	<NA> : 180692		
15	106481251 : 26827	RNU6-231P : RNU6-1	ENSG00000252931 : ENSG00000206625	47194 : 10227	<NA> : 180692		
5	106481252 : 26827	RNU6-236P : RNU6-1	ENSG00000200756 : ENSG00000206625	47199 : 10227	<NA> : 180692		
12	106481253 : 26827	RNU6-238P : RNU6-1	ENSG00000200183 : ENSG00000206625	47201 : 10227	<NA> : 180692		
2	106481254 : 26827	RNU6-242P : RNU6-1	ENSG00000207087 : ENSG00000206625	47205 : 10227	<NA> : 180692		
X	106481255 : 26827	RNU6-245P : RNU6-1	ENSG00000206747 : ENSG00000206625	47208 : 10227	<NA> : 180692		
6	106481256 : 26827	RNU6-248P : RNU6-1	ENSG00000222652 : ENSG00000206625	47211 : 10227	<NA> : 180692		
12	106481257 : 26827	RNU6-251P : RNU6-1	ENSG00000200105 : ENSG00000206625	47214 : 10227	<NA> : 180692		
Y	106481258 : 26827	RNU6-255P : RNU6-1	ENSG00000252766 : ENSG00000206625	47218 : 10227	<NA> : 180692		
17	106481259 : 26827	RNU6-258P : RNU6-1	ENSG00000212186 : ENSG00000206625	47221 : 10227	<NA> : 180692		
2	106481260 : 26827	RNU6-259P : RNU6-1	ENSG00000206726 : ENSG00000206625	47222 : 10227	<NA> : 180692		
11	106481261 : 26827	RNU6-262P : RNU6-1	ENSG00000222249 : ENSG00000206625	47225 : 10227	<NA> : 180692		
9	106481262 : 26827	RNU6-264P : RNU6-1	ENSG00000252943 : ENSG00000206625	47227 : 10227	<NA> : 180692		
16	106481263 : 26827	RNU6-269P : RNU6-1	ENSG00000212379 : ENSG00000206625	47232 : 10227	<NA> : 180692		
10	106481264 : 26827	RNU6-271P : RNU6-1	ENSG00000200728 : ENSG00000206625	47234 : 10227	<NA> : 180692		
12	106481265 : 26827	RNU6-275P : RNU6-1	ENSG00000201780 : ENSG00000206625	47238 : 10227	<NA> : 180692		
11	106481266 : 26827	RNU6-277P : RNU6-1	ENSG00000252081 : ENSG00000206625	47240 : 10227	<NA> : 180692		
3	106481267 : 26827	RNU6-281P : RNU6-1	ENSG00000206939 : ENSG00000206625	47244 : 10227	<NA> : 180692		
4	106481268 : 26827	RNU6-284P : RNU6-1	ENSG00000223037 : ENSG00000206625	47247 : 10227	<NA> : 180692		
17	106481269 : 26827	RNU6-287P : RNU6-1	ENSG00000252039 : ENSG00000206625	47250 : 10227	<NA> : 180692		
1	106481270 : 26827	RNU6-290P : RNU6-1	<NA> : ENSG00000206625	47253 : 10227	<NA> : 180692		
6	106481271 : 26827	RNU6-293P : RNU6-1	ENSG00000223191 : ENSG00000206625	47256 : 10227	<NA> : 180692		
8	106481272 : 26827	RNU6-295P : RNU6-1	ENSG00000252710 : ENSG00000206625	47258 : 10227	<NA> : 180692		
17	106481273 : 26827	RNU6-298P : RNU6-1	ENSG00000212190 : ENSG00000206625	47261 : 10227	<NA> : 180692		
14	106481274 : 26827	RNU6-301P : RNU6-1	ENSG00000207004 : ENSG00000206625	47264 : 10227	<NA> : 180692		
1	106481275 : 26827	RNU6-304P : RNU6-1	ENSG00000201725 : ENSG00000206625	47267 : 10227	<NA> : 180692		
1	106481276 : 26827	RNU6-307P : RNU6-1	ENSG00000252552 : ENSG00000206625	47270 : 10227	<NA> : 180692		
4	106481277 : 26827	RNU6-310P : RNU6-1	ENSG00000207385 : ENSG00000206625	47273 : 10227	<NA> : 180692		
17	106481278 : 26827	RNU6-314P : RNU6-1	ENSG00000252383 : ENSG00000206625	47277 : 10227	<NA> : 180692		
18	106481279 : 26827	RNU6-316P : RNU6-1	ENSG00000212329 : ENSG00000206625	47279 : 10227	<NA> : 180692		
9	106481280 : 26827	RNU6-319P : RNU6-1	ENSG00000251834 : ENSG00000206625	47282 : 10227	<NA> : 180692		
8	106481281 : 26827	RNU6-323P : RNU6-1	ENSG00000253739 : ENSG00000206625	47286 : 10227	<NA> : 180692		
7	106481282 : 26827	RNU6-326P : RNU6-1	ENSG00000202350 : ENSG00000206625	47289 : 10227	<NA> : 180692		
X	106481283 : 26827	RNU6-330P : RNU6-1	ENSG00000199885 : ENSG00000206625	47293 : 10227	<NA> : 180692		
X	106481284 : 26827	RNU6-332P : RNU6-1	ENSG00000212495 : ENSG00000206625	47295 : 10227	<NA> : 180692		
8	106481285 : 26827	RNU6-336P : RNU6-1	ENSG00000201761 : ENSG00000206625	47299 : 10227	<NA> : 180692		
22	106481286 : 26827	RNU6-338P : RNU6-1	ENSG00000206615 : ENSG00000206625	47301 : 10227	<NA> : 180692		
14	106481287 : 26827	RNU6-341P : RNU6-1	ENSG00000252782 : ENSG00000206625	47304 : 10227	<NA> : 180692		
X	106481288 : 26827	RNU6-345P : RNU6-1	ENSG00000252810 : ENSG00000206625	47308 : 10227	<NA> : 180692		
3	106481289 : 26827	RNU6-348P : RNU6-1	ENSG00000207114 : ENSG00000206625	47311 : 10227	<NA> : 180692		
15	106481290 : 26827	RNU6-354P : RNU6-1	ENSG00000206589 : ENSG00000206625	47317 : 10227	<NA> : 180692		
5	106481291 : 26827	RNU6-358P : RNU6-1	ENSG00000252373 : ENSG00000206625	47321 : 10227	<NA> : 180692		
17	106481292 : 26827	RNU6-362P : RNU6-1	ENSG00000252545 : ENSG00000206625	47325 : 10227	<NA> : 180692		
7	106481293 : 26827	RNU6-364P : RNU6-1	ENSG00000207115 : ENSG00000206625	47327 : 10227	<NA> : 180692		
14	106481294 : 26827	RNU6-366P : RNU6-1	ENSG00000201097 : ENSG00000206625	47329 : 10227	<NA> : 180692		
2	106481295 : 26827	RNU6-370P : RNU6-1	ENSG00000222940 : ENSG00000206625	47333 : 10227	<NA> : 180692		
5	106481296 : 26827	RNU6-374P : RNU6-1	ENSG00000201016 : ENSG00000206625	47337 : 10227	<NA> : 180692		
