chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
12	51643 : 84298	TMBIM4 : LLPH	ENSG00000155957 : ENSG00000139233	24257 : 28229	616874 : 616998	Q9HC24 : Q9BRT6	LFG4 : LLPH
7	51691 : 56311	LSM8 : ANKRD7	ENSG00000128534 : ENSG00000106013	20471 : 18588	607288 : 610731	O95777 : Q92527	LSM8 : ANKR7
5	51735 : 96459	RAPGEF6 : FNIP1	ENSG00000158987 : ENSG00000217128	20655 : 29418	610499 : 610594	Q8TEU7 : Q8TF40	RPGF6 : FNIP1
22	51807 : 55670	TUBA8 : PEX26	ENSG00000183785 : ENSG00000215193	12410 : 22965	605742 : 608666	Q9NY65 : Q7Z412	TBA8 : PEX26
19	53345 : 404037	TM6SF2 : HAPLN4	ENSG00000213996 : ENSG00000187664	11861 : 31357	606563 : 619710	Q9BZW4 : Q86UW8	TM6S2 : HPLN4
5	53917 : 83463	RAB24 : MXD3	ENSG00000169228 : ENSG00000213347	9765 : 14008	612415 : 609450	Q969Q5 : Q9BW11	RAB24 : MAD3
15	53944 : 9768	CSNK1G1 : PCLAF	ENSG00000169118 : ENSG00000166803	2454 : 28961	606274 : 610696	Q9HCP0 : Q15004	KC1G1 : PAF15
3	54106 : 11344	TLR9 : TWF2	ENSG00000239732 : ENSG00000247596	15633 : 9621	605474 : 607433	Q9NR96 : Q6IBS0	TLR9 : TWF2
12	54458 : 5094	PRR13 : PCBP2	ENSG00000205352 : ENSG00000197111	24528 : 8648	610459 : 601210	Q9NZ81 : Q15366	PRR13 : PCBP2
12	54509 : 338799	RHOF : LINC01089	ENSG00000139725 : ENSG00000212694	15703 : 27886			
7	54606 : 222068	DDX56 : TMED4	ENSG00000136271 : ENSG00000158604	18193 : 22301	608023 : 612038	Q9NY93 : Q7Z7H5	DDX56 : TMED4
7	54749 : 51314	EPDR1 : NME8	ENSG00000086289 : ENSG00000086288	17572 : 16473	619734 : 607421	Q9UM22 : Q8N427	EPDR1 : TXND3
19	54807 : 284309	ZNF586 : ZNF776	ENSG00000083828 : ENSG00000152443	25949 : 26765		Q9NXT0 : Q68DI1	ZN586 : ZN776
19	54807 : 84914	ZNF586 : ZNF587	ENSG00000083828 : ENSG00000198466	25949 : 30955		Q9NXT0 : Q96SQ5	ZN586 : ZN587
7	54809 : 219285	SAMD9 : SAMD9L	ENSG00000205413 : ENSG00000177409	1348 : 1349	610456 : 611170	Q5K651 : Q8IVG5	SAMD9 : SAM9L
1	54855 : 10885	TENT5C : WDR3	ENSG00000183508 : ENSG00000065183	24712 : 12755	613952 : 604737	Q5VWP2 : Q9UNX4	TET5C : WDR3
16	54920 : 4775	DUS2 : NFATC3	ENSG00000167264 : ENSG00000072736	26014 : 7777	609707 : 602698	Q9NX74 : Q12968	DUS2L : NFAC3
20	54923 : 84619	LIME1 : ZGPAT	ENSG00000203896 : ENSG00000197114	26016 : 15948	609809 : 619577	Q9H400 : Q8N5A5	LIME1 : ZGPAT
1	54933 : 81025	RHBDL2 : GJA9	ENSG00000158315 : ENSG00000131233	16083 : 19155	608962 : 611923	Q9NX52 : P57773	RHBL2 : CXA9
19	54938 : 115290	SARS2 : FBXO17	ENSG00000104835 : ENSG00000269190	17697 : 18754	612804 : 609094	Q9NP81 : Q96EF6	SYSM : FBX17
11	54949 : 220004	SDHAF2 : PPP1R32	ENSG00000167985 : ENSG00000162148	26034 : 28869	613019 : 619047	Q9NX18 : Q7Z5V6	SDHF2 : PPR32
2	54978 : 1058	SLC35F6 : CENPA	ENSG00000213699 : ENSG00000115163	26055 : 1851	619667 : 117139	Q8N357 : P49450	S35F6 : CENPA
8	54984 : 83595	PINX1 : SOX7	ENSG00000254093 : ENSG00000171056	30046 : 18196	606505 : 612202	Q96BK5 : Q9BT81	PINX1 : SOX7
1	54987 : 4116	CZIB : MAGOH	ENSG00000162384 : ENSG00000162385	26059 : 6815	<NA> : 602603	Q9NWV4 : P61326	CZIB : MGN
14	55038 : 29933	CDCA4 : GPR132	ENSG00000170779 : ENSG00000183484	14625 : 17482	612270 : 606167	Q9BXL8 : Q9UNW8	CDCA4 : GP132
15	55070 : 26589	DET1 : MRPL46	ENSG00000140543 : ENSG00000259494	25477 : 1192	608727 : 611851	Q7L5Y6 : Q9H2W6	DET1 : RM46
14	55072 : 10379	RNF31 : IRF9	ENSG00000092098 : ENSG00000213928	16031 : 6131	612487 : 147574	Q96EP0 : Q00978	RNF31 : IRF9
14	55148 : 26175	UBR7 : LYSET	ENSG00000012963 : ENSG00000153485	20344 : 20218	613816 : 619332	Q8N806 : Q8N6I4	UBR7 : TM251
10	55149 : 729668	MTPAP : GOLGA2P6		25532 : 44948			
10	55176 : 55526	SEC61A2 : DHTKD1	ENSG00000065665 : ENSG00000181192	17702 : 23537	618271 : 614984	Q9H9S3 : Q96HY7	S61A2 : DHTK1
11	55191 : 440050	NADSYN1 : KRTAP5-7	ENSG00000172890 : ENSG00000244411	29832 : 23602		Q6IA69 : Q6L8G8	NADE : KRA57
20	55251 : 4661	PCMTD2 : MYT1	ENSG00000203880 : ENSG00000196132	15882 : 7622	620077 : 600379	Q9NV79 : Q01538	PCMD2 : MYT1
12	55266 : 83591	TMEM19 : THAP2	ENSG00000139291 : ENSG00000173451	25605 : 20854	<NA> : 612531	Q96HH6 : Q9H0W7	TMM19 : THAP2
8	55284 : 27067	UBE2W : STAU2	ENSG00000104343 : ENSG00000040341	25616 : 11371	614277 : 605920	Q96B02 : Q9NUL3	UBE2W : STAU2
20	55317 : 57506	AP5S1 : MAVS	ENSG00000125843 : ENSG00000088888	15875 : 29233	614824 : 609676	Q9NUS5 : Q7Z434	AP5S1 : MAVS
10	55361 : 112817	PI4K2A : HOGA1	ENSG00000155252 : ENSG00000241935	30031 : 25155	609763 : 613597	Q9BTU6 : Q86XE5	P4K2A : HOGA1
18	55520 : 4089	ELAC1 : SMAD4	ENSG00000141642 : ENSG00000141646	14197 : 6770	608079 : 600993	Q9H777 : Q13485	RNZ1 : SMAD4
10	55526 : 55176	DHTKD1 : SEC61A2	ENSG00000181192 : ENSG00000065665	23537 : 17702	614984 : 618271	Q96HY7 : Q9H9S3	DHTK1 : S61A2
X	55559 : 11219	HAUS7 : TREX2	ENSG00000213397 : ENSG00000183479	32979 : 12270	300540 : 300370	Q99871 : Q9BQ50	HAUS7 : TREX2
5	55568 : 4238	GALNT10 : MFAP3	ENSG00000164574 : ENSG00000037749	19873 : 7034	608043 : 600491	Q86SR1 : P55082	GLT10 : MFAP3
1	55599 : 280	RNPC3 : AMY2B	ENSG00000185946 : ENSG00000240038	18666 : 478	618016 : 104660	Q96LT9 : P19961	RNPC3 : AMY2B
11	55611 : 1351	OTUB1 : COX8A	ENSG00000167770 : ENSG00000176340	23077 : 2294	608337 : 123870	Q96FW1 : P10176	OTUB1 : COX8A
X	55613 : 142689	MTMR8 : ASB12	ENSG00000102043 : ENSG00000198881	16825 : 19763	301061 : 300891	Q96EF0 : Q8WXK4	MTMR8 : ASB12
X	55634 : 56548	KRBOX4 : CHST7	ENSG00000147121 : ENSG00000147119	26007 : 13817	300585 : 300375	Q5JUW0 : Q9NS84	KRBX4 : CHST7
14	55640 : 23093	FLVCR2 : TTLL5	ENSG00000119686 : ENSG00000119685	20105 : 19963	610865 : 612268	Q9UPI3 : Q6EMB2	FLVC2 : TTLL5
1	55650 : 84243	PIGV : ZDHHC18	ENSG00000060642 : ENSG00000204160	26031 : 20712		Q9NUD9 : Q9NUE0	PIGV : ZDH18
22	55670 : 51807	PEX26 : TUBA8	ENSG00000215193 : ENSG00000183785	22965 : 12410	608666 : 605742	Q7Z412 : Q9NY65	PEX26 : TBA8
9	55684 : 84960	RABL6 : CCDC183	ENSG00000196642 : ENSG00000213213	24703 : 28236	610615 : 615955	Q3YEC7 : Q5T5S1	RABL6 : CC183
7	55698 : 221938	RADIL : MMD2	ENSG00000157927 : ENSG00000136297	22226 : 30133	611491 : 614581	Q96JH8 : Q8IY49	RADIL : PAQRA
13	55739 : 3621	NAXD : ING1	ENSG00000213995 : ENSG00000153487	25576 : 6062	615910 : 601566	Q8IW45 : Q9UK53	NNRD : ING1
12	55743 : 100289635	CHFR : ZNF605	ENSG00000072609 : ENSG00000196458	20455 : 28068		Q96EP1 : Q86T29	CHFR : ZN605
3	55779 : 152185	CFAP44 : SPICE1	ENSG00000206530 : ENSG00000163611	25631 : 25083	617559 : 613447	Q96MT7 : Q8N0Z3	CFA44 : SPICE
7	55798 : 29923	METTL2B : HILPDA	ENSG00000165055 : ENSG00000135245	18272 : 28859	607846 : 617905	Q6P1Q9 : Q9Y5L2	MET2B : HLPDA
19	55851 : 55957	PSENEN : LIN37	ENSG00000205155 : ENSG00000267796	30100 : 33234		Q9NZ42 : Q96GY3	PEN2 : LIN37
8	55893 : 157574	ZNF395 : FBXO16	ENSG00000186918 : ENSG00000214050	18737 : 13618	609494 : 608519	Q9H8N7 : Q8IX29	ZN395 : FBX16
13	55901 : 51028	THSD1 : VPS36	ENSG00000136114 : ENSG00000136100	17754 : 20312	616821 : 610903	Q9NS62 : Q86VN1	THSD1 : VPS36
19	55957 : 55851	LIN37 : PSENEN	ENSG00000267796 : ENSG00000205155	33234 : 30100	<NA> : 607632	Q96GY3 : Q9NZ42	LIN37 : PEN2
X	56001 : 100996631	NXF2 : TCP11X1	ENSG00000269405 : ENSG00000268235	8072 : 48369			
11	56158 : 6392	TEX12 : SDHD	ENSG00000150783 : ENSG00000204370	11734 : 10683	605791 : 602690	Q9BXU0 : O14521	TEX12 : DHSD
11	56158 : 83875	TEX12 : BCO2	ENSG00000150783 : ENSG00000197580	11734 : 18503	605791 : 611740	Q9BXU0 : Q9BYV7	TEX12 : BCDO2
1	56181 : 57190	MTFR1L : SELENON	ENSG00000117640 : ENSG00000162430	28836 : 15999	<NA> : 606210	Q9H019 : Q9NZV5	MFR1L : SELN
19	56242 : 7608	ZNF253 : ZNF56P	ENSG00000256771 : ENSG00000291177	13497 : 13124			
7	56311 : 51691	ANKRD7 : LSM8	ENSG00000106013 : ENSG00000128534	18588 : 20471	610731 : 607288	Q92527 : O95777	ANKR7 : LSM8
X	56548 : 55634	CHST7 : KRBOX4	ENSG00000147119 : ENSG00000147121	13817 : 26007	300375 : 300585	Q9NS84 : Q5JUW0	CHST7 : KRBX4
12	56616 : 65082	DIABLO : VPS33A	ENSG00000184047 : ENSG00000139719	21528 : 18179	605219 : 610034	Q9NR28 : Q96AX1	DBLOH : VP33A
9	56654 : 2529	NPDC1 : FUT7	ENSG00000107281 : ENSG00000180549	7899 : 4018	605798 : 602030	Q9NQX5 : Q11130	NPDC1 : FUT7
10	56681 : 84883	SAR1A : AIFM2	ENSG00000079332 : ENSG00000042286	10534 : 21411	607691 : 605159	Q9NR31 : Q9BRQ8	SAR1A : FSP1
22	56993 : 25776	TOMM22 : CBY1	ENSG00000100216 : ENSG00000100211	18002 : 1307	607046 : 607757	Q9NS69 : Q9Y3M2	TOM22 : CBY1
22	57026 : 23616	PDXP : SH3BP1	ENSG00000241360 : ENSG00000100092	30259 : 10824	609246 : 617368	Q96GD0 : Q9Y3L3	PLPP : 3BP1
10	57089 : 51076	ENTPD7 : CUTC	ENSG00000198018 : ENSG00000119929	19745 : 24271	616753 : 610101	Q9NQZ7 : Q9NTM9	ENTP7 : CUTC
12	57121 : 84519	LPAR5 : ACRBP	ENSG00000184574 : ENSG00000111644	13307 : 17195	606926 : 608352	Q9H1C0 : Q8NEB7	LPAR5 : ACRBP
3	57129 : 86	MRPL47 : ACTL6A	ENSG00000136522 : ENSG00000136518	16652 : 24124	611852 : 604958	Q9HD33 : O96019	RM47 : ACL6A
19	57139 : 2057	RGL3 : EPOR	ENSG00000205517 : ENSG00000187266	30282 : 3416	616743 : 133171	Q3MIN7 : P19235	RGL3 : EPOR
2	57142 : 130162	RTN4 : CLHC1	ENSG00000115310 : ENSG00000162994	14085 : 26453		Q9NQC3 : Q8NHS4	RTN4 : CLHC1
6	57150 : 154313	SMIM8 : CFAP206	ENSG00000111850 : ENSG00000272514	21401 : 21405		Q96KF7 : Q8IYR0	SMIM8 : CF206
6	57150 : 206412	SMIM8 : C6orf163	ENSG00000111850 : ENSG00000203872	21401 : 21403		Q96KF7 : Q5TEZ5	SMIM8 : CF163
6	57150 : 63914	SMIM8 : LINC01590	ENSG00000111850 : ENSG00000111850	21401 : 21404			
14	57156 : 85457	TMEM63C : CIPC	ENSG00000165548 : ENSG00000198894	23787 : 20365	619953 : 616995	Q9P1W3 : Q9C0C6	CSC1 : CIPC
6	57176 : 2968	VARS2 : GTF2H4	ENSG00000137411 : ENSG00000213780	21642 : 4658	612802 : 601760	Q5ST30 : Q92759	SYVM : TF2H4
1	57190 : 56181	SELENON : MTFR1L	ENSG00000162430 : ENSG00000117640	15999 : 28836		Q9NZV5 : Q9H019	SELN : MFR1L
19	57192 : 10908	MCOLN1 : PNPLA6	ENSG00000090674 : ENSG00000032444	13356 : 16268	605248 : 603197	Q9GZU1 : Q8IY17	MCLN1 : PLPL6
12	57228 : 7024	SMAGP : TFCP2	ENSG00000170545 : ENSG00000135457	26918 : 11748	<NA> : 189889	Q0VAQ4 : Q12800	SMAGP : TFCP2
X	57232 : 7569	ZNF630 : ZNF182	ENSG00000221994 : ENSG00000147118	28855 : 13001	300819 : 314993	Q2M218 : P17025	ZN630 : ZN182
1	57326 : 10654	PBXIP1 : PMVK	ENSG00000163346 : ENSG00000163344	21199 : 9141	618819 : 607622	Q96AQ6 : Q15126	PBIP1 : PMVK
1	57326 : 90780	PBXIP1 : PYGO2	ENSG00000163346 : ENSG00000163348	21199 : 30257	618819 : 606903	Q96AQ6 : Q9BRQ0	PBIP1 : PYGO2
17	57335 : 353149	ZNF286A : TBC1D26	ENSG00000187607 : ENSG00000214946	13501 : 28745		Q9HBT8 : Q86UD7	Z286A : TBC26
20	57506 : 55317	MAVS : AP5S1	ENSG00000088888 : ENSG00000125843	29233 : 15875	609676 : 614824	Q7Z434 : Q9NUS5	MAVS : AP5S1
16	57585 : 90861	CRAMP1 : JPT2	ENSG00000007545 : ENSG00000206053	14122 : 14137	<NA> : 619241	Q96RY5 : Q9H910	CRML : JUPI2
14	57594 : 90673	HOMEZ : PPP1R3E	ENSG00000290292 : ENSG00000235194	20164 : 14943	608119 : 619540	Q8IX15 : Q9H7J1	HOMEZ : PPR3E
X	57595 : 3421	PDZD4 : IDH3G	ENSG00000067840 : ENSG00000067829	21167 : 5386	300634 : 300089	Q76G19 : P51553	PDZD4 : IDH3G
9	57684 : 10773	ZBTB26 : ZBTB6	ENSG00000171448 : ENSG00000186130	23383 : 16764	<NA> : 605976	Q9HCK0 : Q15916	ZBT26 : ZBTB6
1	57710 : 9213	KIAA1614 : XPR1	ENSG00000135835 : ENSG00000143324	29327 : 12827	<NA> : 605237	Q5VZ46 : Q9UBH6	K1614 : XPR1
7	57786 : 389458	RBAK : RBAKDN	ENSG00000146587 : ENSG00000273313	17680 : 33770			
7	57786 : 441191	RBAK : RNF216P1	ENSG00000146587 : ENSG00000196204	17680 : 33610			
11	57804 : 23529	POLD4 : CLCF1	ENSG00000175482 : ENSG00000175505	14106 : 17412	611525 : 607672	Q9HCU8 : Q9UBD9	DPOD4 : CLCF1
2	57835 : 1639	SLC4A5 : DCTN1	ENSG00000188687 : ENSG00000204843	18168 : 2711	606757 : 601143	Q9BY07 : Q14203	S4A5 : DCTN1
14	57862 : 145482	ZNF410 : PTGR2	ENSG00000119725 : ENSG00000140043	20144 : 20149	619427 : 608642	Q86VK4 : Q8N8N7	ZN410 : PTGR2
15	58472 : 26258	SQOR : BLOC1S6	ENSG00000137767 : ENSG00000104164	20390 : 8549	617658 : 604310	Q9Y6N5 : Q9UL45	SQOR : BL1S6
11	58475 : 84689	MS4A7 : MS4A14	ENSG00000166927 : ENSG00000166928	13378 : 30706		Q9GZW8 : Q96JA4	MS4A7 : M4A14
11	58486 : 1982	ZBED5 : EIF4G2	ENSG00000236287 : ENSG00000110321	30803 : 3297	615251 : 602325	Q49AG3 : P78344	ZBED5 : IF4G2
20	58495 : 27131	OVOL2 : SNX5	ENSG00000125850 : ENSG00000089006	15804 : 14969	616441 : 605937	Q9BRP0 : Q9Y5X3	OVOL2 : SNX5
6	58496 : 1460	LY6G5B : CSNK2B	ENSG00000240053 : ENSG00000204435	13931 : 2460	610433 : 115441	Q8NDX9 : P67870	LY65B : CSK2B
1	60674 : 91687	GAS5 : CENPL	ENSG00000234741 : ENSG00000120334	16355 : 17879	608280 : 611503	<NA> : Q8N0S6	<NA> : CENPL
15	60677 : 3073	CELF6 : HEXA	ENSG00000140488 : ENSG00000213614	14059 : 4878	612681 : 606869	Q96J87 : P06865	CELF6 : HEXA
1	63036 : 51032	CELA2A : CELA2B	ENSG00000142615 : ENSG00000215704	24609 : 29995	609443 : 609444	P08217 : P08218	CEL2A : CEL2B
11	63901 : 374393	FAM111A : FAM111B	ENSG00000166801 : ENSG00000189057	24725 : 24200	615292 : 615584	Q96PZ2 : Q6SJ93	F111A : F111B
6	63914 : 154313	LINC01590 : CFAP206	ENSG00000111850 : ENSG00000272514	21404 : 21405		<NA> : Q8IYR0	<NA> : CF206
6	63914 : 206412	LINC01590 : C6orf163	ENSG00000111850 : ENSG00000203872	21404 : 21403		<NA> : Q5TEZ5	<NA> : CF163
6	63914 : 57150	LINC01590 : SMIM8	ENSG00000111850 : ENSG00000111850	21404 : 21401		<NA> : Q96KF7	<NA> : SMIM8
22	63929 : 9978	XPNPEP3 : RBX1	ENSG00000196236 : ENSG00000100387	28052 : 9928	613553 : 603814	Q9NQH7 : P62877	XPP3 : RBX1
19	64073 : 10653	C19orf33 : SPINT2	ENSG00000167644 : ENSG00000167642	16668 : 11247	619711 : 605124	Q9GZP8 : O43291	IMUP : SPIT2
1	64121 : 26292	RRAGC : MYCBP	ENSG00000116954 : ENSG00000214114	19902 : 7554	608267 : 606535	Q9HB90 : Q99417	RRAGC : MYCBP
9	64170 : 728489	CARD9 : DNLZ	ENSG00000187796 : ENSG00000213221	16391 : 33879		Q9H257 : Q5SXM8	CARD9 : DNLZ
2	64225 : 101929596	ATL2 : LINC02613	ENSG00000119787 : ENSG00000231367	24047 : 54068			
11	64232 : 931	MS4A5 : MS4A1	ENSG00000166930 : ENSG00000156738	13374 : 7315	606499 : 112210	Q9H3V2 : P11836	MS4A5 : CD20
8	64236 : 541565	PDLIM2 : C8orf58	ENSG00000120913 : ENSG00000241852	13992 : 32233		Q96JY6 : Q8NAV2	PDLI2 : CH058
15	64506 : 6218	CPEB1 : RPS17	ENSG00000214575 : ENSG00000182774	21744 : 10397	607342 : 180472	Q9BZB8 : P08708	CPEB1 : RS17
21	64699 : 7031	TMPRSS3 : TFF1	ENSG00000160183 : ENSG00000160182	11877 : 11755	605511 : 113710	P57727 : P04155	TMPS3 : TFF1
16	64714 : 398	PDIA2 : ARHGDIG	ENSG00000185615 : ENSG00000242173	14180 : 680	608012 : 602844	Q13087 : Q99819	PDIA2 : GDIR3
16	64735 : 254528	LINC00254 : MEIOB	ENSG00000281219 : ENSG00000162039	14160 : 28569	<NA> : 617670	<NA> : Q8N635	<NA> : MEIOB
1	64756 : 9813	ATPAF1 : EFCAB14	ENSG00000123472 : ENSG00000159658	18803 : 29051	608917 : 619559	Q5TC12 : O75071	ATPF1 : EFC14
16	64788 : 115804232	LMF1 : CEROX1	ENSG00000103227 : ENSG00000260807	14154 : 53928			
1	64834 : 112950	ELOVL1 : MED8	ENSG00000066322 : ENSG00000159479	14418 : 19971	611813 : 607956	Q9BW60 : Q96G25	ELOV1 : MED8
11	64852 : 1937	TUT1 : EEF1G	ENSG00000149016 : ENSG00000254772	26184 : 3213	610641 : 130593	Q9H6E5 : P26641	STPAP : EF1G
17	64978 : 85302	MRPL38 : FBF1	ENSG00000204316 : ENSG00000188878	14033 : 24674	611844 : 616807	Q96DV4 : Q8TES7	RM38 : FBF1
3	65010 : 1951	SLC26A6 : CELSR3	ENSG00000225697 : ENSG00000008300	14472 : 3230	610068 : 604264	Q9BXS9 : Q9NYQ7	S26A6 : CELR3
12	65012 : 115557	SLC26A10P : ARHGEF25	ENSG00000135502 : ENSG00000240771	14470 : 30275	<NA> : 610215	Q8NG04 : Q86VW2	S2610 : ARHGP
12	65082 : 56616	VPS33A : DIABLO	ENSG00000139719 : ENSG00000184047	18179 : 21528	610034 : 605219	Q96AX1 : Q9NR28	VP33A : DBLOH
22	66035 : 4282	SLC2A11 : MIF	ENSG00000133460 : ENSG00000240972	14239 : 7097	610367 : 153620	Q9BYW1 : P14174	GTR11 : MIF
2	79065 : 10058	ATG9A : ABCB6	ENSG00000198925 : ENSG00000115657	22408 : 47	612204 : 605452	Q7Z3C6 : Q9NP58	ATG9A : ABCB6
1	79078 : 100129924	C1orf50 : TMEM269	ENSG00000164008 : ENSG00000274386	28795 : 52381			
11	79081 : 80789	LBHD1 : INTS5	ENSG00000162194 : ENSG00000185085	28351 : 29352	<NA> : 611349	Q9BQE6 : Q6P9B9	LBHD1 : INT5
1	79084 : 5016	WDR77 : OVGP1	ENSG00000116455 : ENSG00000085465	29652 : 8524	611734 : 603578	Q9BQA1 : Q12889	MEP50 : OVGP1
6	79136 : 7920	LY6G6E : ABHD16A	<NA> : ENSG00000204427	13934 : 13921	610437 : 142620	<NA> : O95870	<NA> : ABHGA
22	79159 : 11078	NOL12 : TRIOBP	ENSG00000273899 : ENSG00000100106	28585 : 17009	<NA> : 609761	Q9UGY1 : Q9H2D6	NOL12 : TARA
19	79177 : 100170229	ZNF576 : SRRM5	ENSG00000124444 : ENSG00000226763	28357 : 37248		Q9H609 : B3KS81	ZN576 : SRRM5
16	79583 : 23536	TMEM231 : ADAT1	ENSG00000205084 : ENSG00000065457	37234 : 228	614949 : 604230	Q9H6L2 : Q9BUB4	TM231 : ADAT1
16	79583 : 23563	TMEM231 : CHST5	ENSG00000205084 : ENSG00000135702	37234 : 1973	614949 : 604817	Q9H6L2 : Q9GZS9	TM231 : CHST5
5	79628 : 3360	SH3TC2 : HTR4	ENSG00000169247 : ENSG00000164270	29427 : 5299	608206 : 602164	Q8TF17 : Q13639	S3TC2 : 5HT4R
12	79676 : 51329	OGFOD2 : ARL6IP4	ENSG00000111325 : ENSG00000182196	25823 : 18076	<NA> : 607668	Q6N063 : Q66PJ3	OGFD2 : AR6P4
7	79690 : 221914	GAL3ST4 : GPC2	ENSG00000197093 : ENSG00000213420	24145 : 4450	608235 : 618446	Q96RP7 : Q8N158	G3ST4 : GPC2
7	79706 : 80228	PRKRIP1 : ORAI2	ENSG00000128563 : ENSG00000160991	21894 : 21667	617458 : 610929	Q9H875 : Q96SN7	PKRI1 : ORAI2
14	79711 : 10548	IPO4 : TM9SF1	ENSG00000196497 : ENSG00000100926	19426 : 11864	<NA> : 618965	Q8TEX9 : O15321	IPO4 : TM9S1
19	79713 : 199746	IGFLR1 : U2AF1L4	ENSG00000126246 : ENSG00000161265	23620 : 23020	614143 : 601080	Q9H665 : Q8WU68	IGFR1 : U2AF4
15	79748 : 594855	LMAN1L : CPLX3	ENSG00000140506 : ENSG00000213578	6632 : 27652	609548 : 609585	Q9HAT1 : Q8WVH0	LMA1L : CPLX3
8	79752 : 3612	ZFAND1 : IMPA1	ENSG00000104231 : ENSG00000133731	25858 : 6050	<NA> : 602064	Q8TCF1 : P29218	ZFAN1 : IMPA1
16	79791 : 100506581	FBXO31 : C16orf95	ENSG00000103264 : ENSG00000260456	16510 : 40033		Q5XUX0 : Q9H693	FBX31 : CP095
2	79840 : 151295	NHEJ1 : SLC23A3	ENSG00000187736 : ENSG00000213901	25737 : 20601		Q9H9Q4 : Q6PIS1	NHEJ1 : S23A3
18	79863 : 100506070	RBFA : RBFADN	ENSG00000101546 : ENSG00000261126	26120 : 48591			
11	79899 : 143458	PRR5L : LDLRAD3	ENSG00000135362 : ENSG00000179241	25878 : 27046	611728 : 617986	Q6MZQ0 : Q86YD5	PRR5L : LRAD3
16	79903 : 7727	NAA60 : ZNF174	ENSG00000122390 : ENSG00000103343	25875 : 12963	614246 : 603900	Q9H7X0 : Q15697	NAA60 : ZN174
19	79939 : 10523	SLC35E1 : CHERP	ENSG00000127526 : ENSG00000085872	20803 : 16930	<NA> : 618539	Q96K37 : Q8IWX8	S35E1 : CHERP
19	79939 : 125972	SLC35E1 : CALR3	ENSG00000127526 : ENSG00000269058	20803 : 20407	<NA> : 611414	Q96K37 : Q96L12	S35E1 : CALR3
19	79939 : 9441	SLC35E1 : MED26	ENSG00000127526 : ENSG00000105085	20803 : 2376	<NA> : 605043	Q96K37 : O95402	S35E1 : MED26
8	79943 : 2738	ZNF696 : GLI4	ENSG00000185730 : ENSG00000250571	25872 : 4320	<NA> : 165280	Q9H7X3 : P10075	ZN696 : GLI4
19	80095 : 147685	ZNF606 : C19orf18	ENSG00000166704 : ENSG00000177025	25879 : 28642		Q8WXB4 : Q8NEA5	ZN606 : CS018
1	80143 : 7812	SIKE1 : CSDE1	ENSG00000052723 : ENSG00000009307	26119 : 29905	611656 : 191510	Q9BRV8 : O75534	SIKE1 : CSDE1
7	80228 : 79706	ORAI2 : PRKRIP1	ENSG00000160991 : ENSG00000128563	21667 : 21894	610929 : 617458	Q96SN7 : Q9H875	ORAI2 : PKRI1
15	80237 : 619189	ELL3 : SERINC4	ENSG00000128886 : ENSG00000184716	23113 : 32237	609885 : 614550	Q9HB65 : A6NH21	ELL3 : SERC4
15	80301 : 348094	PLEKHO2 : ANKDD1A	ENSG00000241839 : ENSG00000166839	30026 : 28002		Q8TD55 : Q495B1	PKHO2 : AKD1A
2	80303 : 9470	EFHD1 : EIF4E2	ENSG00000115468 : ENSG00000135930	29556 : 3293	611617 : 605895	Q9BUP0 : O60573	EFHD1 : IF4E2
22	80339 : 25813	PNPLA3 : SAMM50	ENSG00000100344 : ENSG00000100347	18590 : 24276	609567 : 612058	Q9NST1 : Q9Y512	PLPL3 : SAM50
14	80344 : 161247	DCAF11 : FITM1	ENSG00000100897 : ENSG00000139914	20258 : 33714	613317 : 612028	Q8TEB1 : A5D6W6	DCA11 : FITM1
12	80724 : 217	ACAD10 : ALDH2	ENSG00000111271 : ENSG00000111275	21597 : 404		Q6JQN1 : P05091	ACD10 : ALDH2
6	80736 : 4758	SLC44A4 : NEU1	ENSG00000204385 : ENSG00000204386	13941 : 7758	606107 : 608272	Q53GD3 : Q99519	CTL4 : NEUR1
11	80789 : 79081	INTS5 : LBHD1	ENSG00000185085 : ENSG00000162194	29352 : 28351		Q6P9B9 : Q9BQE6	INT5 : LBHD1
1	80896 : 1660	NPL : DHX9	ENSG00000135838 : ENSG00000135829	16781 : 2750	611412 : 603115	Q9BXD5 : Q08211	NPL : DHX9
1	81025 : 54933	GJA9 : RHBDL2	ENSG00000131233 : ENSG00000158315	19155 : 16083	611923 : 608962	P57773 : Q9NX52	CXA9 : RHBL2
8	81034 : 105369147	SLC25A32 : LOC105369147	ENSG00000164933 : ENSG00000247081				
12	81575 : 51202	APOLD1 : DDX47	ENSG00000178878 : ENSG00000213782	25268 : 18682	612456 : 615428	Q96LR9 : Q9H0S4	APLD1 : DDX47
7	81628 : 402573	TSC22D4 : SPACDR	ENSG00000166925 : ENSG00000185955	21696 : 22135	611914 : 619782	Q9Y3Q8 : Q8IZ16	T22D4 : SACDR
9	81689 : 389766	ISCA1 : C9orf153	ENSG00000135070 : ENSG00000187753	28660 : 31456		Q9BUE6 : Q5TBE3	ISCA1 : CI153
9	81689 : 51280	ISCA1 : GOLM1	ENSG00000135070 : ENSG00000135052	28660 : 15451	611006 : 606804	Q9BUE6 : Q8NBJ4	ISCA1 : GOLM1
